name,realm,rating,cls,spec,play,win,lose
Kellydean,moon-guard,1588,deathknight,unholy,78,41,37
Morrticia,malganis,1587,deathknight,unholy,49,32,17
Onlyfunss,moon-guard,1584,deathknight,unholy,119,58,61
Toophus,sargeras,1581,deathknight,unholy,80,39,41
Nøsfferatus,azralon,1579,deathknight,unholy,65,34,31
Emopalli,tichondrius,1579,deathknight,unholy,152,77,75
Frostbite,the-venture-co,1577,deathknight,unholy,84,48,36
Auniel,gorefiend,1577,deathknight,unholy,48,19,29
Kaaizer,azralon,1572,deathknight,unholy,120,68,52
Fydedk,stormrage,1572,deathknight,unholy,90,44,46
Evilbot,tichondrius,1564,deathknight,unholy,60,40,20
Howlex,barthilas,1563,deathknight,unholy,48,24,24
Asheravon,moon-guard,1559,deathknight,unholy,318,155,163
Ilikelydead,tichondrius,1556,deathknight,unholy,120,57,63
Asterend,proudmoore,1555,deathknight,unholy,40,18,22
Drpepp,bleeding-hollow,1554,deathknight,unholy,161,85,76
Døømhøund,tichondrius,1554,deathknight,unholy,92,43,49
Icytoast,tichondrius,1553,deathknight,unholy,42,19,23
Siphilusxo,dalaran,1551,deathknight,unholy,36,20,16
Arc,maiev,1551,deathknight,unholy,93,39,54
Kalgor,illidan,1550,deathknight,unholy,132,68,64
Tuicca,frostmane,1550,deathknight,unholy,79,34,45
Obedient,firetree,1549,deathknight,unholy,132,76,56
Happynaru,tichondrius,1549,deathknight,unholy,36,20,16
Kuwarerubana,proudmoore,1549,deathknight,unholy,74,41,33
Drfauci,boulderfist,1544,deathknight,unholy,36,18,18
Läskö,area-52,1541,deathknight,unholy,61,36,25
Zzdk,thrall,1541,deathknight,unholy,57,27,30
Rixin,agamaggan,1538,deathknight,unholy,66,28,38
Deathwavez,cenarius,1537,deathknight,unholy,42,21,21
Zukcho,tichondrius,1534,deathknight,unholy,48,19,29
Garht,azralon,1533,deathknight,unholy,40,22,18
Huuzzha,tichondrius,1533,deathknight,unholy,166,84,82
Chachio,kiljaeden,1532,deathknight,unholy,30,16,14
Arktoz,tichondrius,1531,deathknight,unholy,30,16,14
Aradorn,azralon,1531,deathknight,unholy,167,82,85
Clearlol,bleeding-hollow,1531,deathknight,unholy,36,16,20
Eldavò,quelthalas,1530,deathknight,unholy,78,39,39
Dialysis,emerald-dream,1530,deathknight,unholy,137,68,69
Kindaholy,malganis,1528,deathknight,unholy,23,17,6
Papalich,stormrage,1527,deathknight,unholy,180,87,93
Biefeile,tichondrius,1526,deathknight,unholy,40,18,22
Raíndrop,tichondrius,1524,deathknight,unholy,128,67,61
Deathbloss,illidan,1523,deathknight,unholy,32,17,15
Gottajuice,moonrunner,1522,deathknight,unholy,63,35,28
Tigs,proudmoore,1522,deathknight,unholy,126,65,61
Hooterzqt,tichondrius,1518,deathknight,unholy,106,47,59
Dóm,proudmoore,1516,deathknight,unholy,66,29,37
Takeoverr,ragnaros,1515,deathknight,unholy,90,53,37
Zedsdead,mannoroth,1514,deathknight,unholy,24,16,8
Deathzpeckt,tichondrius,1513,deathknight,unholy,36,17,19
Devillele,proudmoore,1509,deathknight,unholy,78,36,42
Zaluster,malganis,1506,deathknight,unholy,191,99,92
Fadedlight,zuljin,1506,deathknight,unholy,96,47,49
Dexarax,norgannon,1505,deathknight,unholy,87,49,38
Urieen,gorefiend,1505,deathknight,unholy,77,43,34
Coldsleeps,saurfang,1503,deathknight,unholy,30,16,14
Telrenaur,proudmoore,1502,deathknight,unholy,60,28,32
Unfórgíven,arthas,1501,deathknight,unholy,48,17,31
Cammy,frostmourne,1500,deathknight,unholy,29,16,13
Axeldrion,tichondrius,1499,deathknight,unholy,35,17,18
Abroham,arthas,1498,deathknight,unholy,59,30,29
Câpîrota,nemesis,1498,deathknight,unholy,46,23,23
Stoicïsm,tichondrius,1496,deathknight,unholy,114,63,51
Naxn,tichondrius,1495,deathknight,unholy,54,25,29
Fugs,ghostlands,1494,deathknight,unholy,74,42,32
Buttrfingrz,cenarius,1494,deathknight,unholy,72,32,40
Rognarash,emerald-dream,1492,deathknight,unholy,36,20,16
Burbash,moon-guard,1491,deathknight,unholy,127,62,65
Apocxo,lightnings-blade,1491,deathknight,unholy,119,58,61
Zaxrree,malganis,1490,deathknight,unholy,66,39,27
Ghoulslasher,bleeding-hollow,1490,deathknight,unholy,62,28,34
Kcorides,tichondrius,1488,deathknight,unholy,49,28,21
Laxatives,tichondrius,1488,deathknight,unholy,45,19,26
Thenin,crushridge,1487,deathknight,unholy,54,32,22
Blackary,emerald-dream,1486,deathknight,unholy,47,30,17
Jaxxftw,azralon,1486,deathknight,unholy,58,33,25
Jongro,tichondrius,1485,deathknight,unholy,24,16,8
Deezwaz,draka,1485,deathknight,unholy,40,21,19
Typhøn,illidan,1484,deathknight,unholy,157,78,79
Saighast,illidan,1482,deathknight,unholy,72,39,33
Unholyfish,malganis,1482,deathknight,unholy,132,67,65
Elyxoxo,tichondrius,1480,deathknight,unholy,60,27,33
Allianknight,windrunner,1479,deathknight,unholy,36,17,19
Brounlyii,drakkari,1478,deathknight,unholy,54,35,19
Tiansama,ragnaros,1478,deathknight,unholy,30,18,12
Ellipsoro,onyxia,1478,deathknight,unholy,66,26,40
Alexeous,wyrmrest-accord,1477,deathknight,unholy,160,85,75
Nialich,kelthuzad,1476,deathknight,unholy,41,16,25
Nokenoke,illidan,1473,deathknight,unholy,250,125,125
Dravoc,kelthuzad,1473,deathknight,unholy,48,21,27
Hooker,dragonmaw,1472,deathknight,unholy,55,31,24
Garù,ragnaros,1471,deathknight,unholy,62,33,29
Grayfoxx,twisting-nether,1469,deathknight,unholy,41,18,23
Brisblade,shattered-hand,1468,deathknight,unholy,54,29,25
Reinhartlol,sargeras,1468,deathknight,unholy,99,49,50
Grimnuts,thrall,1466,deathknight,unholy,69,34,35
Xlive,tichondrius,1466,deathknight,unholy,42,17,25
Böffa,dalaran,1465,deathknight,unholy,59,21,38
Tronnie,kelthuzad,1464,deathknight,unholy,78,40,38
Risottonero,kelthuzad,1464,deathknight,unholy,180,92,88
Degrease,bonechewer,1464,deathknight,unholy,55,24,31
Catena,blood-furnace,1461,deathknight,unholy,83,35,48
Fallen,nazjatar,1460,deathknight,unholy,36,23,13
Darthsydius,azralon,1460,deathknight,unholy,51,26,25
Släke,azralon,1460,deathknight,unholy,166,81,85
Witdk,illidan,1460,deathknight,unholy,85,39,46
Althamon,tanaris,1460,deathknight,unholy,72,29,43
Rk,blackhand,1457,deathknight,unholy,97,58,39
Grizzdk,blackrock,1457,deathknight,unholy,36,18,18
Rhaeisxalnym,sargeras,1454,deathknight,unholy,124,60,64
Wryu,malganis,1451,deathknight,unholy,41,24,17
Ams,moon-guard,1450,deathknight,unholy,60,32,28
Frosstbeach,hyjal,1450,deathknight,unholy,47,21,26
Allhejluya,illidan,1449,deathknight,unholy,199,101,98
Dkfenix,ragnaros,1449,deathknight,unholy,41,17,24
Balboskina,shattered-hand,1448,deathknight,unholy,76,39,37
Unknowndk,kul-tiras,1448,deathknight,unholy,42,20,22
Tracyminaj,tichondrius,1445,deathknight,unholy,60,27,33
Nightskull,malganis,1444,deathknight,unholy,36,18,18
Mehithee,kiljaeden,1443,deathknight,unholy,104,39,65
Gerometal,ragnaros,1440,deathknight,unholy,42,18,24
Breadtruck,area-52,1440,deathknight,unholy,75,31,44
Dreadfang,the-venture-co,1438,deathknight,unholy,24,15,9
Corrpsse,tichondrius,1438,deathknight,unholy,157,81,76
Pettyk,tichondrius,1438,deathknight,unholy,36,15,21
Redbr,tichondrius,1437,deathknight,unholy,78,37,41
Flavorchops,kelthuzad,1437,deathknight,unholy,48,16,32
Yamanji,wyrmrest-accord,1436,deathknight,unholy,66,33,33
Paíín,illidan,1433,deathknight,unholy,78,39,39
Greenduck,malganis,1433,deathknight,unholy,30,15,15
Demonnation,illidan,1433,deathknight,unholy,144,60,84
Moonjae,illidan,1432,deathknight,unholy,24,15,9
Exin,cenarion-circle,1432,deathknight,unholy,24,15,9
Datnai,barthilas,1432,deathknight,unholy,36,15,21
Cliffdk,kelthuzad,1431,deathknight,unholy,48,15,33
Unrealzrotz,tichondrius,1429,deathknight,unholy,76,48,28
Necrósy,azralon,1427,deathknight,unholy,42,20,22
Coffeebagel,bleeding-hollow,1426,deathknight,unholy,149,65,84
Lazenca,malganis,1424,deathknight,unholy,32,22,10
Mortarion,icecrown,1424,deathknight,unholy,190,91,99
Anexdk,korgath,1423,deathknight,unholy,24,15,9
Jarah,destromath,1422,deathknight,unholy,54,25,29
Sannistus,ysera,1420,deathknight,unholy,97,43,54
Sgtdead,thrall,1418,deathknight,unholy,63,35,28
Hornpipe,borean-tundra,1418,deathknight,unholy,126,61,65
Fellenn,stormrage,1417,deathknight,unholy,144,78,66
Pmpfrmdwntwn,stormrage,1417,deathknight,unholy,67,28,39
Deathofchaos,smolderthorn,1417,deathknight,unholy,65,25,40
Seranta,wyrmrest-accord,1417,deathknight,unholy,54,19,35
Rongkhun,proudmoore,1417,deathknight,unholy,48,15,33
Sniperlord,uldaman,1415,deathknight,unholy,90,51,39
